key,originalName,tags
JOR-632B48316240-343B14208622-X-247601,Qaşr al Ḩallābāt,"{'name': 'الضليل', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-11705722,Ḩayy ‘Ulyān,"{'int_name': ""Ma Aan;Ma'an"", 'is_in': 'Jordan, الأردن', 'name': 'معان', 'name:ar': 'معان', 'name:de': ""Ma'an"", 'name:en': 'Maan', 'name:fr': ""Ma'an"", 'name:he': 'מעאן', 'name:hi': 'मान', 'name:ml': 'മആൻ', 'name:ru': 'Маан', 'place': 'town', 'wikidata': 'Q31616', 'wikipedia': ""en:Ma'an""}"
JOR-632B75121501-343B62933874-X-12142032,Al Mashhad,"{'name': 'دير صمادية جنوبي', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-247507,Qulay‘āt,"{'name': 'وقاص', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-247507,Qulay‘āt,"{'name': 'القليعات', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-11129592,Al Waşfīyah,"{'name': 'غرب اربد', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-11129592,Al Waşfīyah,"{'name': 'الوصفية', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-11709557,Ḩayy Ja‘far,"{'name': 'ام قاع', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-248992,‘Ibbīn,"{'int_name': '‘Ibbīn; Ibbin', 'is_in': 'Jordan, الأردن', 'name': 'عبين', 'name:ar': 'عبين', 'name:de': 'Ibbin', 'name:en': 'Ibbin', 'name:fr': 'Ibbin', 'name:ru': 'Иббин', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-249072,Ḩubrāş,"{'int_name': 'Hobras, Hobras', 'is_in': 'Jordan, الأردن', 'name': 'حبراص', 'name:ar': 'حبراص', 'name:de': 'Hobras', 'name:en': 'Hobras', 'name:fr': 'Hobras', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-249072,Ḩubrāş,"{'name': 'القصريين', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-248281,Majrā,"{'name': 'مجرا', 'place': 'village'}"
JOR-632B71649373-343B30313862-X-7031349,Ad Durrah,"{'int_name': 'Al Dorra', 'is_in': 'الأردن', 'name': 'الدرة', 'name:ar': 'الدرة', 'name:de': 'Al Durra', 'name:en': 'Al Durra', 'name:fr': 'Al Dorra', 'name:lt': 'Al Dora', 'place': 'village'}"
JOR-632B77728443-343B35813939-X-250614,Al Kharāj,"{'int_name': 'Kufr Asad', 'is_in': 'Jordan, الأردن', 'name': 'كفر أسد', 'name:ar': 'كفر أسد', 'name:de': 'Kufr Asad', 'name:en': 'Kufr Asad', 'name:fr': 'Kufr Asad', 'place': 'village'}"
JOR-632B77728443-343B35813939-X-250614,Al Kharāj,"{'name': 'الخراج', 'name:fr': 'El Kharraj', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-250490,Rawḑat al Amīr Rāshid,"{'is_in': 'Jordan, الأردن', 'name': 'روضة الأمير راشد', 'name:ar': 'روضة الأمير راشد', 'name:de': 'Raud Al Amir Rashid', 'name:en': 'Raud Al Amir Rashid', 'name:fr': 'Raud Al Amir Rashid', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-250490,Rawḑat al Amīr Rāshid,"{'int_name': 'Abū Danna; Abu Danna; Bir Abu Dannah', 'is_in': 'Jordan, الأردن', 'name': 'بئر أبو دنة', 'name:ar': 'بئر أبو دنة', 'name:de': 'Abu Danna', 'name:en': 'Abu Danna', 'name:fr': 'Abu Danna', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-11129556,Al Quşayb,"{'int_name': 'Kerkeime; Kurkumah', 'is_in': 'Jordan, الأردن', 'name': 'كركمة', 'name:ar': 'كركمة', 'name:de': 'Kerkeime', 'name:en': 'Kerkeime', 'name:fr': 'Kerkeime', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-11129556,Al Quşayb,"{'name': 'وادي اليابس', 'place': 'village'}"
JOR-632B98972752-343B25972086-X-411295,Al Miqāt,"{'int_name': 'Maḩaţţat al Jufūr; Mahattat al Jufur', 'is_in': 'Jordan, الأردن', 'name': 'محطة الجوفر', 'name:ar': 'محطة الجوفر', 'name:de': 'Mahattat al Jufur', 'name:en': 'Mahattat al Jufur', 'name:fr': 'Mahattat al Jufur', 'place': 'village'}"
JOR-632B68275430-343B93634177-X-247514,Qubūr ‘Abd Allāh,"{'int_name': 'Qubūr ’Abdalla; Qubur Abdalla', 'is_in': 'Jordan, الأردن', 'name': 'قبور عبد الله', 'name:ar': 'قبور عبد الله', 'name:de': 'Qubur Abdalla', 'name:en': 'Qubur Abdalla', 'name:fr': 'Qubur Abdalla', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-11129528,Ḩayy al Hinādī,"{'name': 'العرامشة', 'place': 'village'}"
JOR-632B48316240-343B32842703-X-10861858,Al Mujaddil,"{'int_name': 'Khirbet es Samra; Khirbet al Samra', 'is_in': 'Jordan, الأردن', 'name': 'خربة السمراء', 'name:ar': 'خربة السمراء', 'name:de': 'Khirbet al Samra', 'name:en': 'Khirbet al Samra', 'name:fr': 'Khirbet al Samra', 'place': 'village'}"
JOR-632B97166968-343B75273794-X-250242,As Simākīyah,"{'int_name': 'As Simākīyah; Al Simakiyah; Al Simakiya; Simakiyah', 'is_in': 'Jordan, الأردن', 'name': 'السماكية', 'name:ar': 'السماكية', 'name:de': 'Al Simakiyah', 'name:en': 'Al Simakiyah', 'name:fr': 'Al Simakiyah', 'place': 'village'}"
JOR-632B97166968-343B75273794-X-250242,As Simākīyah,"{'int_name': 'Ḩamūd; Hamud; Humud', 'is_in': 'Jordan, الأردن', 'name': 'حمود', 'name:ar': 'حمود', 'name:de': 'Hamud', 'name:en': 'Hamud', 'name:fr': 'Hamud', 'place': 'village'}"
JOR-632B77728443-343B42604954-X-11129601,Az Za‘tarah,"{'name': 'الزعترة', 'place': 'village'}"
JOR-632B98972752-343B92270189-X-247438,Rabbā‘ as Sirḩān,"{'int_name': 'Sumaiya', 'is_in': 'Jordan, الأردن', 'name': 'سمية', 'name:ar': 'سمية', 'name:de': 'Sumaiya', 'name:en': 'Sumaiya', 'name:fr': 'Sumaiya', 'place': 'village'}"
JOR-632B98972752-343B92270189-X-247438,Rabbā‘ as Sirḩān,"{'name': 'رباع السرحان', 'place': 'village'}"
JOR-632B98972752-343B93869049-X-10861827,Ḩayy al Ma‘ānīyah,"{'int_name': 'Al Mafraq', 'is_in': 'Jordan, Mafraq', 'name': 'المفرق', 'name:de': 'Mafrak', 'name:en': 'Al Mafraq', 'name:fr': 'Mafraq', 'name:he': 'מפרק', 'name:ml': 'മഫ്രക്ക്', 'name:ru': 'Эль-Мафрак', 'place': 'town', 'population': '60000', 'wikidata': 'Q276747', 'wikipedia': 'en:Mafraq'}"
JOR-632B98972752-343B93869049-X-10861827,Ḩayy al Ma‘ānīyah,"{'int_name': 'El-Fedein; Al Fedein', 'is_in': 'Jordan, الأردن', 'name': 'الفدين', 'name:ar': 'الفدين', 'name:de': 'Al Fedein', 'name:en': 'Al Fedein', 'name:fr': 'Al Fedein', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-250685,Al Hāshimīyah al Janūbīyah,"{'int_name': 'Al Hāshimīyah al Janūbīyah; Al Hashimiyah al Janubiyah', 'is_in': 'Jordan, الأردن', 'name': 'الهاشمية الجنوبية', 'name:ar': 'الهاشمية الجنوبية', 'name:de': 'Al Hashimiyah al Janubiyah', 'name:en': 'Al Hashimiyah al Janubiyah', 'name:fr': 'Al Hashimiyah al Janubiyah', 'place': 'village'}"
JOR-632B75121501-343B85919674-X-12142067,Al Ḩarth,"{'name': 'الحرث', 'name:fr': 'Al Harth', 'place': 'village', 'wikidata': 'Q33770385'}"
JOR-632B77728443-343B42604954-X-248726,Kafr Kīfiyā,"{'int_name': 'Kufr Kīfiya;Kufr Kifiya', 'is_in': 'Jordan, الأردن', 'name': 'كفر كيفيا', 'name:ar': 'كفر كيفيا', 'name:de': 'Kufr Kifiya', 'name:fr': 'Kufr Kifiya', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-12142143,Jumlah,"{'name': 'الحداده', 'name:fr': 'Hadada', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-12142143,Jumlah,"{'amenity': 'refugee_site', 'name': 'مخيم جرش', 'name:ar': 'مخيم جرش', 'name:en': 'Jerash camp', 'name:fr': 'Camp de Jerash', 'place': 'village', 'wikidata': 'Q12241545', 'wikipedia': 'ar:مخيم جرش'}"
JOR-632B40598658-343B60908809-X-250577,Al Majdal,"{'int_name': 'Majdal', 'is_in': 'Jordan, الأردن', 'name': 'مجدل', 'name:ar': 'مجدل', 'name:de': 'Majdal', 'name:en': 'Majdal', 'name:fr': 'Majdal', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-11129554,Abū Ziyād,"{'int_name': 'Khirbat Mirqa‘a; Khirbat Mirqaa; Khirbat Marqaah', 'is_in': 'Jordan, الأردن', 'name': 'خربة مرقعة', 'name:ar': 'خربة مرقعة', 'name:de': 'Khirbat Mirqaa', 'name:en': 'Khirbat Mirqaa', 'name:fr': 'Khirbat Mirqaa', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248591,Khazmah,"{'is_in': 'Jordan, الأردن', 'name': 'ضرار', 'name:ar': 'ضرار', 'name:de': 'Darar', 'name:en': 'Darar', 'name:fr': 'Darar', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248591,Khazmah,"{'name': 'ضرار', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248591,Khazmah,"{'name': 'خزمة', 'place': 'village'}"
JOR-632B98972752-343B92270189-X-250085,Az Zubaydīyah,"{'int_name': 'Az Zubaydīyah; Al Zubaydiyah', 'is_in': 'Jordan, الأردن', 'name': 'الزبيدية', 'name:ar': 'الزبيدية', 'name:de': 'Al Zubaydiyah', 'name:en': 'Al Zubaydiyah', 'name:fr': 'Al Zubaydiyah', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-8559460,Az Zaytūnah,"{'name': 'الزيتونه', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-250413,An Naqūbah,"{'int_name': 'Baqei‘ el Qabābi‘a; Baqei al Qababia', 'is_in': 'Jordan, الأردن', 'name': 'بقيع القبابعة', 'name:ar': 'بقيع القبابعة', 'name:de': 'Baqei al Qababia', 'name:en': 'Baqei al Qababia', 'name:fr': 'Baqei al Qababia', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-250413,An Naqūbah,"{'int_name': 'Al Naquba', 'is_in': 'Jordan, الأردن', 'name': 'النقوبة', 'name:ar': 'النقوبة', 'name:de': 'Al Naquba', 'name:en': 'Al Naquba', 'name:fr': 'Al Naquba', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-250413,An Naqūbah,"{'name': 'الهاشمية', 'place': 'village'}"
JOR-632B68275430-343B93634177-X-250464,Al Quwayḩīyah,"{'int_name': 'El Quweijiya; Al Quweijiya', 'is_in': 'Jordan, الأردن', 'name': 'القويجية', 'name:ar': 'القويجية', 'name:de': 'Al Quweijiya', 'name:en': 'Al Quweijiya', 'name:fr': 'Al Quweijiya', 'place': 'village'}"
JOR-632B82459032-343B14456177-X-249923,Bayyūḑah ash Shamālīyah,"{'is_in': 'Jordan, الأردن', 'name': 'جريش', 'name:ar': 'جريش', 'name:de': 'Jarrish', 'name:en': 'Jarrish', 'name:fr': 'Jarrish', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-11129533,Dam as Sarār,"{'int_name': 'Khirbat el-Kursi; Khirbat al Kursi', 'is_in': 'Jordan, الأردن', 'name': 'خربة الكرسي', 'name:ar': 'خربة الكرسي', 'name:de': 'Khirbat al Kursi', 'name:en': 'Khirbat al Kursi', 'name:fr': 'Khirbat al Kursi', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-11129533,Dam as Sarār,"{'name': 'بلد الشيخ', 'place': 'village'}"
JOR-632B71649373-343B30313862-X-408643,Raḩmah,"{'name': 'לוטן', 'name:en': 'Lotan', 'name:fr': 'Lotan', 'name:he': 'לוטן', 'name:hr': 'Lotan', 'place': 'village', 'website': 'http://kibbutzlotan.com/', 'wikidata': 'Q2776367', 'wikipedia': 'he:לוטן'}"
JOR-632B98972752-343B92270189-X-246685,Sumayyā as Sirḩān,"{'int_name': 'Sumaiya', 'is_in': 'Jordan, الأردن', 'name': 'سمية', 'name:ar': 'سمية', 'name:de': 'Sumaiya', 'name:en': 'Sumaiya', 'name:fr': 'Sumaiya', 'place': 'village'}"
JOR-632B98972752-343B92270189-X-246685,Sumayyā as Sirḩān,"{'name': 'سميا السرحان', 'place': 'village'}"
JOR-632B11138086-343B46800022-X-11254319,Umm al Qaḩūf,"{'name': 'المعليق', 'place': 'village'}"
